DATE,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,sp500,gold_swing,gold_sc,gold_30
2011-11-22,0.5626786443446304,0.3411368421052631,0.7267709291628336,-0.016466666666666848,1.0008836524300442,0.8219045545799772,0.8299107466802118
2011-11-23,0.5677827684769293,0.3425684210526316,0.7387304507819688,-0.0875,0.9970344009489917,0.8131969136250393,0.8298946214191841
2011-11-25,0.41772151898734183,0.34719999999999995,0.735970561177553,-0.010399999999999637,1.0074582338902147,0.8168250973562634,0.8304186924025831
2011-11-28,0.5432829726418946,0.3365894736842105,0.7313707451701933,0.11293333333333294,1.0,0.8291609220424255,0.8309992017995791
2011-11-29,0.5255206206614945,0.3375157894736842,0.7313707451701933,0.008800000000000334,1.0,0.8306121955349152,0.8315635859355474
2011-11-30,0.5169456921192324,0.3352421052631579,0.7166513339466422,0.17256666666666662,1.0246478873239437,0.8446411726289819,0.8334179909537285
2011-12-01,0.5012249897917518,0.3231157894736842,0.7074517019319229,-0.007933333333333696,1.0011428571428571,0.8475437196139612,0.8350224544259809
2011-12-02,0.4799918334013884,0.3317894736842105,0.7037718491260351,-0.0009999999999998484,0.9977155910908052,0.8451249304598117,0.8370703625764941
2011-12-05,0.509799918334014,0.3375157894736842,0.6954921803127875,0.04266666666666651,1.0,0.8436736569673221,0.838707076570802
2011-12-06,0.5006124948958759,0.33599999999999997,0.6899724011039559,0.004633333333333667,0.9930232558139535,0.8262583750574463,0.8396100911883511
2011-12-07,0.4930583911800735,0.32707368421052635,0.6936522539098436,0.008466666666666546,1.0025996533795494,0.8395617154052681,0.8408920494400502
2011-12-08,0.514087382605145,0.35208421052631583,0.6954921803127875,-0.08886666666666694,0.9861989649223691,0.8296446798732554,0.8408920494400502
2011-12-09,0.472233564720294,0.32833684210526315,0.6927322907083717,0.06946666666666715,0.9982476635514018,0.8267421328882761,0.8407469220908014
2011-12-12,0.4830543078807677,0.33229473684210525,0.6991720331186753,-0.062400000000000094,0.9877976190476191,0.8027961202621967,0.8394327133170468
2011-12-13,0.4920375663536138,0.3138526315789474,0.6991720331186753,-0.03580000000000003,1.0045045045045045,0.8090849720629852,0.8386345128961774
2011-12-14,0.5845242956308697,0.3567157894736842,0.7019319227230911,-0.04636666666666694,0.980428134556575,0.7754638028203081,0.8370864878375219
2011-12-15,0.5569620253164558,0.33431578947368423,0.7010119595216192,0.013100000000000212,0.989937106918239,0.7614348257262414,0.8343613187238468
2011-12-16,0.5063291139240507,0.3081263157894737,0.7037718491260351,0.013033333333333607,1.0028310789556465,0.7711099823428391,0.8317167759153101
2011-12-19,0.4781543487137608,0.3184,0.7037718491260351,-0.047700000000000575,1.0031387319522913,0.7730450136661587,0.8292818615001329
2011-12-20,0.43548387096774194,0.2920421052631579,0.6936522539098436,0.11983333333333349,1.0052959501557632,0.780543260044022,0.8265647550169718
2011-12-21,0.43323805634953044,0.2905263157894737,0.6890524379024839,0.00806666666666691,0.9819847328244274,0.7778825919744575,0.8235493312047989
2011-12-22,0.4130257247856268,0.2889263157894737,0.6853725850965962,0.03426666666666658,0.9984462399005594,0.7771569552282127,0.8206870973723887
2011-12-28,0.4967333605553287,0.33498947368421056,0.6807727690892366,-0.014533333333332999,0.9917929292929293,0.7599835522337518,0.817703924082271
2011-12-29,0.4720293997550021,0.3290105263157895,0.6770929162833488,0.044599999999999605,0.9957723577235772,0.7406332390005563,0.8138016109135766
2012-01-03,0.46753777051857903,0.3023157894736842,0.6494940202391905,0.046799999999999876,1.0050314465408805,0.7730450136661587,0.8109313144506526
2012-01-04,0.45079624336463864,0.2975157894736842,0.6439742410303588,0.0008000000000000303,1.0062383031815347,0.780301381128607,0.8081577695538946
2012-01-05,0.4561045324622295,0.29254736842105267,0.6439742410303588,0.012533333333333303,0.9903995044905544,0.7735287714969886,0.8056261035725515
2012-01-06,0.4348713760718661,0.2869052631578947,0.6439742410303588,-0.010833333333333334,0.9972239358420728,0.7819945335365116,0.803594320683066
2012-01-09,0.4383421804818293,0.2821894736842105,0.6430542778288869,0.009633333333333667,0.9981458590852905,0.7812688967902668,0.8019172935361891
2012-01-10,0.4391588403429972,0.27806315789473685,0.6366145354185833,0.03793333333333294,1.0061462814996927,0.7919115690685242,0.800869151569391
2012-01-11,0.4561045324622295,0.28429473684210527,0.642134314627415,0.0013333333333336364,0.9960390006093846,0.7907021744914495,0.7998290722331067
2012-01-12,0.4409963250306248,0.28210526315789475,0.6375344986200552,0.010066666666666606,1.005143721633888,0.8035217570084415,0.7995065670125535
2012-01-13,0.4328297264189465,0.27629473684210526,0.6458141674333027,-0.02136666666666694,0.9960414129110841,0.7911859323222794,0.7986519281780874
2012-01-17,0.4409963250306248,0.29557894736842105,0.6430542778288869,0.015266666666667181,0.9963898916967509,0.8011029678542921,0.7977166630384829
2012-01-18,0.4316047366271948,0.2846315789473684,0.6375344986200552,0.04789999999999964,0.9939649969824985,0.7967491473768231,0.7965878947665466
2012-01-19,0.4152715394038383,0.27823157894736844,0.6228150873965042,0.021533333333333456,0.9945913461538461,0.8006192100234623,0.7951204960130293
2012-01-20,0.39975500204164965,0.2608842105263158,0.6154553817847287,0.0029333333333336972,1.0042527339003646,0.7996516943618025,0.7935240951712905
2012-01-23,0.412004899959167,0.26046315789473684,0.609015639374425,0.002066666666666303,1.0002985074626867,0.8105362455554749,0.7923711390078126
2012-01-24,0.4099632503062474,0.2577684210526316,0.609015639374425,-0.004499999999999697,0.9979029358897543,0.805698667247176,0.7911053060171411
2012-01-25,0.4540628828093099,0.27654736842105265,0.609935602575897,0.03799999999999955,0.9945750452079566,0.7982004208693128,0.7901700408775367
2012-01-26,0.4432421396488363,0.2773894736842105,0.6053357865685373,-0.025399999999999635,1.0081727962638645,0.8354497738432141,0.7900329761588015
2012-01-27,0.4250714577378522,0.2704,0.6044158233670653,-0.007000000000000455,1.0023228803716608,0.8349660160123842,0.7902103540301059
2012-01-30,0.4334422213148224,0.2773052631578947,0.6117755289788409,-0.011066666666666454,1.004940424295263,0.8364172895048738,0.7905328592506591
2012-01-31,0.4273172723560637,0.27882105263157897,0.6080956761729531,-0.001999999999999697,1.0034522439585731,0.8436736569673221,0.7918954438074967
2012-02-01,0.439771335238873,0.26256842105263156,0.6016559337626496,0.038933333333332786,0.9977064220183486,0.8417386256440026,0.7929838989268638
2012-02-02,0.4477337688852593,0.25658947368421053,0.6025758969641215,0.0048333333333334845,1.0020028612303291,0.8470599617831314,0.795370437558958
2012-02-03,0.4297672519395672,0.2717473684210527,0.5906163753449862,0.06453333333333376,0.9855072463768116,0.8388360786590232,0.797950479323384
2012-02-06,0.4328297264189465,0.2658526315789474,0.5924563017479302,-0.0019000000000005458,1.0011648223645895,0.8315797111965749,0.7999661369518419
2012-02-07,0.4175173540220498,0.26602105263157894,0.5850965961361546,0.009066666666666758,1.0023255813953489,0.8339985003507244,0.8019979198413274
2012-02-08,0.4224173131890568,0.2630736842105263,0.578656853725851,0.009700000000000273,1.0017211703958693,0.8446411726289819,0.8041345169274927
2012-02-09,0.4089424254797877,0.2592,0.5758969641214352,0.0066333333333333635,1.0086555106751298,0.8456086882906416,0.8063920534713656
2012-02-10,0.402817476521029,0.2751157894736842,0.5841766329346826,-0.031033333333333152,0.9976683182745555,0.8279515274653508,0.8080852058792701
2012-02-13,0.3893425888117599,0.2686315789473684,0.5768169273229071,0.030433333333332938,0.9959467284308049,0.8320634690274048,0.810487869772392
2012-02-14,0.39281339322172315,0.27637894736842106,0.5768169273229071,-0.004233333333333273,1.000581057524695,0.8330309846890647,0.8135677946286755
2012-02-15,0.393630053082891,0.2850526315789474,0.5768169273229071,-0.024233333333333273,1.004346566212692,0.8383523208281933,0.81574470486741
2012-02-16,0.3922008983258473,0.282778947368421,0.5758969641214352,0.04936666666666648,0.9982517482517482,0.8286771642115957,0.8173572309701762
2012-02-17,0.37995100040832996,0.26197894736842103,0.5703771849126036,0.010633333333333515,0.9948036951501155,0.8335147425198945,0.8193567633376065
2012-02-21,0.40710494079216014,0.24547368421052632,0.5648574057037719,0.003266666666666727,1.0063327576280945,0.8456086882906416,0.8214772351627441
2012-02-22,0.40506329113924056,0.2469894736842105,0.5657773689052439,-0.015166666666666516,0.9984328251887733,0.8475437196139612,0.823686395923534
2012-02-23,0.4034299714169049,0.24202105263157894,0.5620975160993561,0.01933333333333318,1.0002814522938361,0.8596376653847084,0.8259439324674067
2012-02-24,0.3881175990200082,0.24261052631578947,0.5528978840846366,0.007599999999999909,0.9994377284228282,0.8598795443001234,0.8282498447943625
